Ngày,Số HĐ,TK Nợ,TK Có,Giá trị,Diễn giải
2023-01-03,17,131,3331,0.0,VAT bán ra HĐ 17
2023-01-03,18,131,511,9680000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,18,131,3331,0.0,VAT bán ra HĐ 18
2023-01-03,18,131,511,1890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,18,131,3331,0.0,VAT bán ra HĐ 18
2023-01-03,18,131,511,1388400.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,18,131,3331,0.0,VAT bán ra HĐ 18
2023-01-03,18,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,18,131,3331,0.0,VAT bán ra HĐ 18
2023-01-03,18,131,511,658000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,18,131,3331,0.0,VAT bán ra HĐ 18
2023-01-03,19,131,511,10890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,19,131,511,1306800.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,19,131,511,3459264.0,Bán ra: BEL - PHÔ MAI
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,19,131,511,69185.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,19,131,511,4118058.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,19,131,511,686000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,19,131,3331,0.0,VAT bán ra HĐ 19
2023-01-03,20,131,511,12100000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,20,131,3331,0.0,VAT bán ra HĐ 20
2023-01-03,20,131,511,1452000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,20,131,3331,0.0,VAT bán ra HĐ 20
2023-01-03,20,131,511,2550000.0,Bán ra: BEL - PHÔ MAI
2023-01-03,20,131,3331,0.0,VAT bán ra HĐ 20
2023-01-03,20,131,511,51000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,20,131,3331,0.0,VAT bán ra HĐ 20
2023-01-03,20,131,511,3290000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,20,131,3331,0.0,VAT bán ra HĐ 20
2023-01-03,31,131,511,1444800.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,31,131,3331,0.0,VAT bán ra HĐ 31
2023-01-03,31,131,511,658000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,31,131,3331,0.0,VAT bán ra HĐ 31
2023-01-03,31,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,31,131,3331,0.0,VAT bán ra HĐ 31
2023-01-03,32,131,511,7260000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,32,131,3331,0.0,VAT bán ra HĐ 32
2023-01-03,32,131,511,871200.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,32,131,3331,0.0,VAT bán ra HĐ 32
2023-01-03,32,131,511,3690000.0,Bán ra: NBT - BÁNH NABATI
2023-01-03,32,131,3331,0.0,VAT bán ra HĐ 32
2023-01-03,33,131,511,680400.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,33,131,511,2175912.0,Bán ra: BEL - PHÔ MAI
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,33,131,511,43518.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,33,131,511,3290000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,33,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,33,131,511,686000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,33,131,3331,0.0,VAT bán ra HĐ 33
2023-01-03,34,131,511,12100000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,34,131,3331,0.0,VAT bán ra HĐ 34
2023-01-03,21,131,511,871200.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,21,131,3331,0.0,VAT bán ra HĐ 21
2023-01-03,34,131,511,5670000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,34,131,3331,0.0,VAT bán ra HĐ 34
2023-01-03,34,131,511,2132400.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-03,34,131,3331,0.0,VAT bán ra HĐ 34
2023-01-03,34,131,511,368000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-03,34,131,3331,0.0,VAT bán ra HĐ 34
2023-01-03,53593,156,331,95074.0,Mua vào: PHÍ DỊCH NGÂN HÀNG
2023-01-03,53593,1331,331,9507.0,VAT mua vào HĐ 53593
2023-01-03,63,156,331,10682318.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,63,156,331,173487273.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,63,156,331,320469545.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,63,156,331,82165500.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,63,156,331,9011700.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,3778,156,331,2684727.0,Mua vào: 0.001S-V
2023-01-03,3778,1331,331,0.0,VAT mua vào HĐ 3778
2023-01-03,63,156,331,178467000.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,63,156,331,237484800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,47,156,331,6409391.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,47,156,331,23292273.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,47,156,331,86743636.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,47,156,331,85458545.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,47,156,331,5742750.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,47,156,331,89233500.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,81,156,331,106823182.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,47,156,331,131464800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,29,156,331,178467000.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,402,156,331,45000000.0,Mua vào: TƯƠNG CHAI PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,151,156,331,205902900.0,Mua vào: XXTT BOOM BOOM GÓI
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,47,156,331,118742400.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,47,1331,331,0.0,VAT mua vào HĐ 47
2023-01-03,29,156,331,4240800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,56383364.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,213646364.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,106020000.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,82165500.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,8216550.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,9011700.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,89056800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,29,156,331,237484800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,29,1331,331,0.0,VAT mua vào HĐ 29
2023-01-03,402,156,331,52973690.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,3818160.0,Mua vào: FUEL - DẦU DO
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1854600.0,Mua vào: NƯỚC MẮM CAO ĐẠM
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1309104.0,Mua vào: XỐT CHUA KETCHUP
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1309104.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,3000000.0,Mua vào: TƯƠNG CHUA NGỌT PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1500000.0,Mua vào: TƯƠNG MUỘI PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,4690800.0,Mua vào: XỐT BÚN GÓI
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,18763200.0,Mua vào: XỐT KHO GÓI
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,10036320.0,Mua vào: XỐT ƯỚP THỊT NƯỚNG
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1800000.0,Mua vào: TƯƠNG ĐEN PHỞ
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,576000.0,Mua vào: TƯƠNG HỘT
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,123707520.0,Mua vào: SATE TÔM
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,20554440.0,Mua vào: NƯỚC TƯƠNG THANH
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,47124000.0,Mua vào: TƯƠNG ĐEN PHỞ
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,2552760.0,Mua vào: SATẾ CHAY PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,86793840.0,Mua vào: SATE TÔM PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,2836200.0,Mua vào: GIA KHO
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,5672400.0,Mua vào: GIA KHO THỊT
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,6054480.0,Mua vào: XỐT ƯỚP XÍU
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,6872400.0,Mua vào: XỐT ƯỚP XÍU
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,60544800.0,Mua vào: XỐT ƯỚP THỊT NƯỚNG
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,82468800.0,Mua vào: XỐT ƯỚP THỊT NƯỚNG GÓI
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,31417200.0,Mua vào: LẨU CHUA HẢI SẢN
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,26181600.0,Mua vào: XỐT RANG PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,58907520.0,Mua vào: FUEL - DẦU DO
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,52362000.0,Mua vào: LẨU THÁI
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,5236200.0,Mua vào: SATE
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1472688.0,Mua vào: KHÔ SATE THỦY TINH
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,44590500.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,1609095.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,8181720.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,21163200.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,3856000.0,Mua vào: CLM - TƯƠNG ỚT (CHUNG)
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,402,156,331,21163200.0,Mua vào: TƯƠNG CHAI PET
2023-01-03,402,1331,331,0.0,VAT mua vào HĐ 402
2023-01-03,401,156,331,428998.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,401,156,331,313635.0,Mua vào: FOOD - BÁNH (CHUNG)
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,401,156,331,712740.0,Mua vào: FOOD - BÁNH (CHUNG)
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,401,156,331,49091.0,Mua vào: CHẢ GIÒ TÔM CUA
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,401,156,331,280908.0,Mua vào: CHẢ GIÒ THẬP CẨM
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,401,156,331,4363600.0,Mua vào: CHẢ GIÒ TÔM THỊT R/GÓI
2023-01-03,401,1331,331,0.0,VAT mua vào HĐ 401
2023-01-03,154,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,134195.0,Mua vào: DỒI SỤN GIÒN GÓI_
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,673040.0,Mua vào: VIÊN NGON_GÓI
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,900144.0,Mua vào: VIÊN GÓI
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,202100.0,Mua vào: CHẢ GIÒ THỊT GÓI
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,154,156,331,171550.0,Mua vào: CHẢ GIÒ CHAY GÓI
2023-01-03,154,1331,331,0.0,VAT mua vào HĐ 154
2023-01-03,153,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,153,1331,331,0.0,VAT mua vào HĐ 153
2023-01-03,153,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,153,1331,331,0.0,VAT mua vào HĐ 153
2023-01-03,153,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,153,1331,331,0.0,VAT mua vào HĐ 153
2023-01-03,153,156,331,6336540.0,Mua vào: FUNNY GÓI
2023-01-03,153,1331,331,0.0,VAT mua vào HĐ 153
2023-01-03,153,156,331,1352190.0,Mua vào: HAPPY GÓI
2023-01-03,153,1331,331,0.0,VAT mua vào HĐ 153
2023-01-03,152,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,152,1331,331,0.0,VAT mua vào HĐ 152
2023-01-03,152,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,152,1331,331,0.0,VAT mua vào HĐ 152
2023-01-03,152,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,152,1331,331,0.0,VAT mua vào HĐ 152
2023-01-03,152,156,331,3024484.0,Mua vào: XXTT HEO-BÒ HỘP NHỰA
2023-01-03,152,1331,331,0.0,VAT mua vào HĐ 152
2023-01-03,151,156,331,0.0,Mua vào: SERVICE - CHIẾT KHẤU
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,1401840.0,Mua vào: CHẢ GIÒ ALNN
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,35443800.0,Mua vào: GAN HEO_HỘP
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,54999000.0,Mua vào: HẦM
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,37632000.0,Mua vào: XXTT BOOM BOOM _GÓI
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,3421219.0,Mua vào: XXTT TRỘN ĐỀU XỐT TAMARIND_
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,6842438.0,Mua vào: BEL - PHÔ MAI
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,10162992.0,Mua vào: XXTT BOOM BOOM _HŨ
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,11289600.0,"Mua vào: XXTT BOOM BOOM (HŨ 1,)"
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,32722200.0,Mua vào: XXTT DINH DƯỠNG GÓI
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,9816660.0,Mua vào: XXTT DINH DƯỠNG HEO GÓI
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,3922548.0,Mua vào: XXTT HEO (GÓI)
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,151,156,331,0.0,Mua vào: OTHER - CÁC MẶT HÀNG KHÁC
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,81,156,331,173487273.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,6361200.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,318060000.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,5742750.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,18553500.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,115031700.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,9011700.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,59371200.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,178467000.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,81,156,331,118742400.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,81,1331,331,0.0,VAT mua vào HĐ 81
2023-01-03,63,156,331,4240800.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-03,151,156,331,9610272.0,Mua vào: XXTT GÓI (T-3.)
2023-01-03,151,1331,331,0.0,VAT mua vào HĐ 151
2023-01-03,63,156,331,4337182.0,Mua vào: SN - YẾN SÀO/NƯỚC YẾN
2023-01-03,63,1331,331,0.0,VAT mua vào HĐ 63
2023-01-04,5734,156,331,2053636.0,Mua vào: FUEL - DẦU DO
2023-01-04,5734,1331,331,0.0,VAT mua vào HĐ 5734
2023-01-04,408,156,331,10000.0,Mua vào: PHÍ DỊCH NGÂN HÀNG
2023-01-04,408,1331,331,1000.0,VAT mua vào HĐ 408
2023-01-04,56,131,511,9680000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,56,131,3331,0.0,VAT bán ra HĐ 56
2023-01-04,54,131,511,3459264.0,Bán ra: BEL - PHÔ MAI
2023-01-04,54,131,3331,0.0,VAT bán ra HĐ 54
2023-01-04,54,131,511,343000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,54,131,3331,0.0,VAT bán ra HĐ 54
2023-01-04,55,131,511,1890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,55,131,3331,0.0,VAT bán ra HĐ 55
2023-01-04,56,131,511,6525000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,56,131,3331,0.0,VAT bán ra HĐ 56
2023-01-04,54,131,511,3290000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,54,131,3331,0.0,VAT bán ra HĐ 54
2023-01-04,56,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,56,131,3331,0.0,VAT bán ra HĐ 56
2023-01-04,54,131,511,1785600.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,54,131,3331,0.0,VAT bán ra HĐ 54
2023-01-04,55,131,511,10890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,55,131,3331,0.0,VAT bán ra HĐ 55
2023-01-04,55,131,511,1533600.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,55,131,3331,0.0,VAT bán ra HĐ 55
2023-01-04,55,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,55,131,3331,0.0,VAT bán ra HĐ 55
2023-01-04,56,131,511,408000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,56,131,3331,0.0,VAT bán ra HĐ 56
2023-01-04,54,131,511,69185.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,54,131,3331,0.0,VAT bán ra HĐ 54
2023-01-04,53,131,511,2700000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,53,131,3331,0.0,VAT bán ra HĐ 53
2023-01-04,56,131,511,2398200.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,56,131,3331,0.0,VAT bán ra HĐ 56
2023-01-04,53,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,53,131,3331,0.0,VAT bán ra HĐ 53
2023-01-04,53,131,511,9680000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,53,131,3331,0.0,VAT bán ra HĐ 53
2023-01-04,52,131,511,337000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,52,131,511,108796.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,52,131,511,5439780.0,Bán ra: BEL - PHÔ MAI
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,52,131,511,1678800.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,52,131,511,12100000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,52,131,511,1890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,52,131,3331,0.0,VAT bán ra HĐ 52
2023-01-04,51,131,511,152000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,51,131,511,3290000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,51,131,511,1988400.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,51,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,51,131,511,1890000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,51,131,511,9680000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,51,131,3331,0.0,VAT bán ra HĐ 51
2023-01-04,50,131,511,225500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-01-04,50,131,3331,0.0,VAT bán ra HĐ 50
2023-01-04,50,131,511,2417100.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-01-04,50,131,3331,0.0,VAT bán ra HĐ 50
2023-01-04,50,131,511,10000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,50,131,3331,0.0,VAT bán ra HĐ 50
2023-01-04,50,131,511,4840000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-01-04,50,131,3331,0.0,VAT bán ra HĐ 50
