shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
1126,banra,1,136364.00,2023-10-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH PHÁT TRIỂN GIÁO DỤC THẮNG AN
1125,banra,1,1245455.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,KHO  K897 / CỤC QUÂN KHÍ / TCKT
1124,banra,1,472727.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRUNG TÂM KỸ THUẬT TIÊU CHUẨN ĐO LƯỜNG CHẤT LƯỢNG
1123,banra,1,409091.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CHANH LEO NAFOODS
1122,banra,1,14027273.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN CÀ PHÊ  IA CHÂM
1121,banra,1,2354545.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH VINA CONSU
1120,banra,1,3272727.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ KỸ THUẬT VI TÍNH THUẬN PHÁT GIA LAI
1119,banra,1,3590909.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN DƯỢC PHẨM PHÚ VINH GIA LAI
1118,banra,1,6945455.00,2023-10-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRUNG TÂM DỊCH VỤ TIN HỌC NGUYÊN HẬU
1117,banra,1,209091.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1116,banra,1,972222.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CP NAFOODS GROUP
1115,banra,1,254545.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CP NAFOODS GROUP
1114,banra,1,500000.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG TRƯỜNG THỊNH
1113,banra,1,7636364.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BAN QUẢN LÝ RỪNG PHÒNG HỘ IA MEUR
1112,banra,1,1750000.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH QUICORNAC
1111,banra,1,1700000.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TIỂU HỌC TRẦN QUÝ CÁP
1110,banra,1,10945455.00,2023-10-17 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN PHÚ BÌNH GIA LAI
1109,banra,1,3390909.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VĂN PHÒNG PHƯƠNG NAM
1108,banra,1,1000000.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BAN CHỈ HUY QUÂN SỰ HUYỆN MANG YANG
1107,banra,1,63118183.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BAN CHỈ HUY QUÂN SỰ HUYỆN MANG YANG
1106,banra,1,345455.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH THANH LONG TÂY NGUYÊN
1105,banra,1,8090909.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỆNH VIỆN QUÂN Y 15
1103,banra,1,13800000.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN ĐỊA CHÍNH MƯỜI THÁNG BA
1102,banra,1,3600000.00,2023-10-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,PHÒNG PA03 CÔNG AN TỈNH GIA LAI
1101,banra,1,2027273.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN QUANG MINH PHÁT - GIA LAI
1100,banra,1,12490909.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN THỦY ĐIỆN TÂY NGUYÊN
1099,banra,1,954546.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,XƯỞNG 340 QUÂN KHU 5
1098,banra,1,12490909.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN THỦY ĐIỆN HOÀNG ANH TÔNA
1097,banra,1,19045455.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRUYỀN TẢI ĐIỆN 3
1096,banra,1,763636.00,2023-10-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phòng Doanh trại - Cục Hậu cần - Quân đoàn 3
1095,banra,1,3136364.00,2023-10-14 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HỘI LHPN HUYỆN IA GRAI
1094,banra,1,1363636.00,2023-10-14 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BAN QUẢN LÝ RỪNG PHÒNG HỘ HÀ RA
1093,banra,1,2000000.00,2023-10-13 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN HOÀNG ANH GIA LAI
1092,banra,1,327273.00,2023-10-12 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HỘ KINH DOANH TRUNG TÂM GIA NINH
1091,banra,1,24950000.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY PHÁT TRIỂN THỦY ĐIỆN SÊ SAN - CHI NHÁNH TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM
1090,banra,1,445455.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH THƯƠNG MẠI NGỌC HOA
1089,banra,1,1045455.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY CỔ PHẦN HÒA VIỆT TẠI GIA LAI
1088,banra,1,53181818.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỆNH VIỆN QUÂN Y 15
1087,banra,1,2363636.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BAN QUẢN LÝ RỪNG PHÒNG HỘ HÀ RA
1086,banra,1,718181.00,2023-10-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH GOLDWIND INTERNATIONAL VIỆT NAM
1085,banra,1,10909091.00,2023-10-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TỔNG CÔNG TY 15 - CHI NHÁNH CÔNG TY 75
1084,banra,1,972222.00,2023-10-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY CỔ PHẦN HÒA VIỆT TẠI GIA LAI
1083,banra,1,16445455.00,2023-10-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY CỔ PHẦN HÒA VIỆT TẠI GIA LAI
1082,banra,1,318182.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,VNPT GIA LAI
1081,banra,1,1454545.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
1080,banra,1,3000000.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG GIAO THÔNG AN BÌNH
1079,banra,1,78272727.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN FIDITOUR
1078,banra,1,1236364.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HIỆP HỘI DOANH NGHIỆP TỈNH GIA LAI
1077,banra,1,1136364.00,2023-10-09 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TIỂU HỌC TRẦN QUỐC TOẢN
1076,banra,1,909091.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ban chỉ huy quân sự huyện Ia Grai
1075,banra,1,16545455.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,XÍ NGHIỆP KHẢO SÁT THIẾT KẾ - CHI NHÁNH TỔNG CÔNG TY 15
1074,banra,1,8954545.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VĂN PHÒNG PHƯƠNG NAM
1073,banra,1,25454545.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,PHÒNG TÀI NGUYÊN VÀ MÔI TRƯỜNG HUYỆN CHƯ PRÔNG
1072,banra,1,863636.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TRƯỜNG PHỔ THÔNG NGUYỄN VĂN LINH GIA LAI
1071,banra,1,4805556.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN KINH DOANH KHÍ MIỀN NAM - CHI NHÁNH NAM TRUNG BỘ
1070,banra,1,1318182.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN NQM TÂY NGUYÊN
1069,banra,1,11072727.00,2023-10-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN ĐỨC DUNG CHƯ SÊ
1068,banra,1,1500000.00,2023-10-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH THIẾT BỊ VÀ DỊCH VỤ CÔNG NGHỆ NHÂN TRÍ
1067,banra,1,2636364.00,2023-10-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TEKKO VINA
1066,banra,1,17981818.00,2023-10-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,XÍ NGHIỆP KHẢO SÁT THIẾT KẾ - CHI NHÁNH TỔNG CÔNG TY 15
1064,banra,1,2636364.00,2023-10-06 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TƯ VẤN THIẾT KẾ VÀ XÂY DỰNG PHƯƠNG TIẾN PHÁT GIA LAI
1063,banra,1,8454545.00,2023-10-06 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRUYỀN TẢI ĐIỆN 3
1062,banra,1,8636364.00,2023-10-06 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH 716 THUỘC TỔNG CÔNG TY 15
1061,banra,1,45545455.00,2023-10-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT
1060,banra,1,2363636.00,2023-10-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TEKKO VINA
1059,banra,1,4990909.00,2023-10-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Phòng Dân quân tự vệ , Sở chỉ huy tiền phương quân khu 5"
1058,banra,1,3818182.00,2023-10-04 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN HỢP TÁC KINH TẾ 385
1057,banra,1,3227273.00,2023-10-04 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
15904,muavao,1,540940.00,2023-01-31 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1056,banra,1,263636.00,2023-10-04 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN ĐẦU TƯ XÂY DỰNG ĐIỆN PHAN VŨ
497962,muavao,1,9090909.00,2023-12-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
1055,banra,1,454545.00,2023-10-04 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1054,banra,1,1681818.00,2023-10-03 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN LAM SƠN
1053,banra,1,14054546.00,2023-10-03 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT
1052,banra,1,15181818.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TOÀN TRUNG - CHI NHÁNH QUY NHƠN
1051,banra,1,490909.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐỨC DUNG - IAGRAI
1050,banra,1,1354545.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1049,banra,1,872727.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH GIA LAI - CÔNG TY CỔ PHẦN THỰC PHẨM XUẤT KHẨU ĐỒNG GIAO
1048,banra,1,290000.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN T.K TECHNOLOGY GIA LAI
1047,banra,1,1227273.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TIỂU HỌC VÕ THỊ SÁU
1046,banra,1,8218182.00,2023-10-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH NÔNG NGHIỆP HOÀNG MINH
1045,banra,1,3190909.00,2023-10-01 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN GAS HẢI LƯU GIA LAI
1044,banra,1,4309091.00,2023-10-01 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG GIAO THÔNG AN BÌNH
1043,banra,1,7336364.00,2023-10-01 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN THỦY ĐIỆN ĐỨC NHÂN - ĐĂKPSI
1042,banra,1,2172727.00,2023-10-01 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN MẠNH THẮNG GLC
1041,banra,1,14363636.00,2023-10-01 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
1040,banra,1,1363636.00,2023-09-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,VPP PHÚ QUÝ
1039,banra,1,1363636.00,2023-09-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRẠI GIAM GIA TRUNG
1361,banra,1,209091.00,2023-11-29 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1360,banra,1,1045455.00,2023-11-29 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRUNG TÂM THIẾT BỊ MÁY VĂN PHÒNG TÂN MINH
1359,banra,1,5563636.00,2023-11-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH NAMVIN
1358,banra,1,2453704.00,2023-11-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH NGUYỄN QUANG
1357,banra,1,218182.00,2023-11-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CẤP NƯỚC SÀI GÒN - PLEIKU
1356,banra,1,4545455.00,2023-11-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ĐỒN BIÊN PHÒNG CỬA KHẨU LỆ THANH
1355,banra,1,15227273.00,2023-11-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT
1354,banra,1,8536364.00,2023-11-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN NHƯ HÀ - GIA LAI
1353,banra,1,247272727.00,2023-11-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT
1352,banra,1,4190000.00,2023-11-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN NHƯ HÀ - GIA LAI
1351,banra,1,1354545.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ĐÀI PHÁT THANH -TRUYỀN HÌNH GIA LAI
1350,banra,1,3590909.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TRƯỜNG PHỔ THÔNG NGUYỄN VĂN LINH GIA LAI
1349,banra,1,15172727.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CỤC QUẢN LÝ THỊ TRƯỜNG TỈNH GIA LAI
1348,banra,1,436364.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRUNG TÂM KINH DOANH VNPT - GIA LAI CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG
1347,banra,1,2563636.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,QUỸ TÍN DỤNG NHÂN DÂN THỊ TRẤN  IAKHA
1346,banra,1,2636364.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"HỘI TRUYỀN THỐNG TRƯỜNG SƠN - ĐƯỜNG HỒ CHÍ MINH THÀNH PHỐ PLEIKU, TỈNH GIA LAI"
1345,banra,1,11363636.00,2023-11-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY THUỶ ĐIỆN IA LY (CHI NHÁNH THUỘC TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM)
1344,banra,1,15272727.00,2023-11-25 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
1343,banra,1,7336364.00,2023-11-25 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HỘ KINH DOANH PHAN VĂN MINH
1342,banra,1,800000.00,2023-11-24 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG TRƯỜNG THỊNH
1341,banra,1,25540909.00,2023-11-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY THUỶ ĐIỆN IA LY (CHI NHÁNH THUỘC TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM)
1340,banra,1,136364.00,2023-11-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRUNG TÂM HỖ TRỢ SÁNG KIẾN PHÁT TRIỂN CỘNG ĐỒNG
1339,banra,1,5036364.00,2023-11-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TM DV XNK PHẠM GIA KHANG
1338,banra,1,590909.00,2023-11-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY TNHH CAO PHONG TẠI GIA LAI - SIÊU THỊ ĐIỆN MÁY NỘI THẤT CHỢ LỚN
1337,banra,1,17818182.00,2023-11-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,QUỸ TÍN DỤNG NHÂN DÂN THỊ TRẤN  IAKHA
1336,banra,1,24269091.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TỔNG CÔNG TY 15 - CHI NHÁNH 710
1335,banra,1,5036364.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TM DV XNK PHẠM GIA KHANG
1334,banra,1,12727273.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG MẪU GIÁO 20-10 HUYỆN IA GRAI
1333,banra,1,4545455.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG MẪU GIÁO 20-10 HUYỆN IA GRAI
1332,banra,1,10809091.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VĂN PHÒNG PHƯƠNG NAM
1331,banra,1,6363637.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TƯ VẤN THIẾT KẾ VÀ XÂY DỰNG QUỐC KHÁNH
1330,banra,1,10909091.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TRUNG HỌC CƠ SỞ ANH HÙNG WỪU
1329,banra,1,318182.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN THUỶ ĐIỆN ĐĂK ĐOA
1328,banra,1,15081818.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TÂN GIA BĂNG
1327,banra,1,35454545.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN PHAN QUANG
1326,banra,1,1009259.00,2023-11-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN ĐẠI LÝ BẢO HIỂM ĐỨC GIA THỊNH
1325,banra,1,181818.00,2023-11-21 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CÔNG NGHỆ TƯỚI KHANG THỊNH
1324,banra,1,2636364.00,2023-11-21 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỆNH VIỆN Y DƯỢC CỔ TRUYỀN & PHCN  GIA LAI
1323,banra,1,6618182.00,2023-11-21 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BƯU ĐIỆN TỈNH GIA LAI
1322,banra,1,681818.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH PC GIA LAI
1321,banra,1,1400000.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TIỂU HỌC LÝ TỰ TRỌNG
1320,banra,1,2890909.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1319,banra,1,3590909.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
1318,banra,1,172727.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY BẢO VIỆT GIA LAI
1317,banra,1,11900000.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐỨC PHÚ GIA SÀI GÒN
1316,banra,1,372728.00,2023-11-20 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MTV TỔNG CÔNG TY 15
1315,banra,1,2790909.00,2023-11-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CẤP NƯỚC SÀI GÒN - PLEIKU
1314,banra,1,2354545.00,2023-11-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CP XÂY DỰNG - ĐẦU TƯ NGUYÊN HẢI GIA LAI
1313,banra,1,33636364.00,2023-11-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN BỆNH VIỆN ĐẠI HỌC Y DƯỢC - HOÀNG ANH GIA LAI
1312,banra,1,17500000.00,2023-11-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH VĨNH TÍN
